Country,Code,Year,Other sources (tonnes),Waste (tonnes),Industry (tonnes),Residential & commercial (tonnes),Transport (tonnes),Agriculture (tonnes),Forestry (tonnes),Land use sources (tonnes),Energy (tonnes)
Germany,DE,2005,2321582,17487040.7,70523954.5,184272970.1,156920482,60341600.7,-30800000,22075366.8,487525166.8
Germany,DE,2006,2341062,16810188.4,75071004.3,189369159.2,154899228.1,58124242.2,-26400000,12513480.7,493903774.6
Germany,DE,2007,2345037.5,16020483.5,76224730,156519894.5,149630236.4,59346565.9,-26400000,12499643.9,510271674
Germany,DE,2008,2401181.3,15265292.3,77163248.2,183658561.8,157268187.6,58982627.7,-26400000,12620295.2,494580171.7
Germany,DE,2009,2273219.5,16967002.9,75335621.6,173429936.3,158446949.8,58984406.4,-26400000,12500608.7,463765882.1
Germany,DE,2010,2221843.2,15751829.9,70886409.5,153786116.8,157475649.6,59594782.3,-26400000,12499643.9,487180158.7
Denmark,DK,1990,393209.5,2045815.7,2338025.1,9064179.3,10501386.2,11706066.2,-1100000,1706205,32795012
Denmark,DK,1991,445391.7,2091943.5,2430682.4,9385162.4,11121924.9,11588243.5,-1100000,1706205,42487943.4
Denmark,DK,1992,403756.5,2125811.3,2495074.6,8645166.3,11083012.2,11223542.2,-1100000,1706205,37290475.2
Denmark,DK,1993,398845.2,2141991.6,2490237.9,9258786.3,11362337.2,11391132,-1100000,1706205,38740769.7
Denmark,DK,1994,408851.5,2112219.5,2604569.3,8500170.9,11818496.5,11123579.3,-1100000,1706205,42903815.9
Denmark,DK,1995,400486.6,2050891.5,2683555.3,8525110.5,11927344.4,11069735,-1100000,1706205,39378720.1
Denmark,DK,1996,448706,2009658.3,2853686.2,9184920.8,12060918.4,11013103.3,-1100000,1706289.1,51962006.9
Denmark,DK,1997,392032,2010605,3078728.9,8431391.3,12189306.3,10952711,-1100000,1706126.7,42777235.8
Denmark,DK,1998,377865.9,1934517.6,3163105.9,8121432.2,12242432.5,10877924,-1100000,1706198.1,39028243.8
Denmark,DK,1999,352927.1,1925865,3310365.3,7927244.9,12290465.3,10409552,-1100000,1706166.5,36195592.1
Denmark,DK,2000,332091.1,1892220.4,3592641.5,7295716.4,12051463.6,10393505.1,-1100000,1706054.5,32658355.7
Denmark,DK,2001,325805.1,1880051.6,3574642.6,7425337.1,12107316.1,10464691.3,0,2993502,34173857.5
Denmark,DK,2002,326681.1,1818470.8,3553824.3,7132375.9,12273988.7,9912904.1,0,3005853.3,33869982.4
Denmark,DK,2003,338662,1835378.6,3678854.5,7149559.7,12756370.3,10203507.4,0,3018443.7,39008781.5
Denmark,DK,2004,321102,1727343.1,3566479.4,6886817.1,12942825.4,9834513.7,0,3037186.3,33279981.9
Denmark,DK,2005,307255.8,1707539.5,3076800,6781444.6,13244244.7,9741858.7,0,3044370.3,29737048.3
Denmark,DK,2006,323633.6,1697654.1,3257409,6649281.7,13347884.3,9631015.2,-733333.3,1836796.6,37664039.1
Denmark,DK,2007,298792.9,1664739.9,3418878.7,6215150.4,13966255.4,9753283.1,-733333.3,1831042.6,32566601.9
Denmark,DK,2008,286840.9,1681918.4,3518895.2,6176929.4,13525290.9,9746574.3,-733333.3,1833795.1,30266131.6
Denmark,DK,2009,276564.9,1611797.4,3524593.9,6050553.5,12779522.9,9495011,-733333.3,1829795.8,29231485
Denmark,DK,2010,276333.4,1542824.4,3723909.9,6608349.5,12628564.2,9645653.4,-733333.3,1829191.3,29321787.4
Dominican Republic,DO,1990,179902.6,1323139.6,518904.5,1311393.2,2748283.4,5367678.9,-10010000,21807.9,4248909.2
Dominican Republic,DO,1991,178744.3,1357276.4,573075.1,1308131.8,2570218.3,5682472.4,-10010000,21807.9,4607614.3
Dominican Republic,DO,1992,196403.4,1382052.2,624714.9,1693823.4,2848288.8,5735768.1,-10010000,21807.9,5987971.2
Dominican Republic,DO,1993,201300.5,1417258.4,576371.3,1890179.4,3004566.8,5642015.9,-10010000,21807.9,5437292
Dominican Republic,DO,1994,231617.4,1445056,575855.6,1900238.4,3537593.8,5680168.6,-10010000,21807.9,6435772.3
Dominican Republic,DO,1995,244347.2,1466766.5,640323.8,2041293.7,3954970.2,5701521.9,-10010000,21807.9,6582059.2
Dominican Republic,DO,1996,259386.5,1503560,720757.8,2260410.9,4351497.7,5965544.7,-10010000,19973.2,6850622.4
Dominican Republic,DO,1997,283475.8,1539293.5,801351.8,2475633.9,4948831.5,6044430.6,-10010000,47676.6,7790649.3
Dominican Republic,DO,1998,303508.4,1565860,813140.2,2769748.9,5658042.7,6138926.9,-10010000,27609.3,8755984.9
Dominican Republic,DO,1999,330503.8,1597024,1243862.9,3073587.7,6182585,5540530.4,-10010000,29496,8945271.5
Dominican Republic,DO,2000,340951.1,1638160.6,1298072.6,3184625.3,6712558.6,5289649.6,-10010000,30611.5,8928196.1
Dominican Republic,DO,2001,328462.9,1679678.5,1136543,3092324.7,6188171.5,5702881.8,-8653333.3,8571.4,9234079.4
Dominican Republic,DO,2002,349263.4,1717077,1246565.5,2884927.4,6073495.7,6138366.3,-8653333.3,237.5,10943336.3
Dominican Republic,DO,2003,301000.4,1763159.3,1186578,2834664.8,5357257.2,5923237.3,-8653333.3,5267.7,10965799.1
Dominican Republic,DO,2004,297724.6,1797596,1076601.1,3114312.7,5652933,6526785.1,-8653333.3,1225.6,10606578.7
Dominican Republic,DO,2005,289950,1831662.1,1116592.9,2943916,5735565.8,6315789.2,-8653333.3,176047.5,10279904.3
Dominican Republic,DO,2006,303353.4,1873612.1,1506982.6,2881271.2,5744381.5,6527598.4,-8726666.7,2071.2,11406460.6
Dominican Republic,DO,2007,307506.2,1924972.5,1627353.7,2995974.5,5876042.5,7244431.2,-8726666.7,5490.9,11827157.1
Dominican Republic,DO,2008,315029,1981817.2,1557723.9,3126008.6,6210867.7,7329567.1,-8726666.7,5310.6,11609219.8
Dominican Republic,DO,2009,323388.7,2039672.2,1548114.5,3193375.1,6373968.3,7598610.5,-8726666.7,712.6,12046781.2
Dominican Republic,DO,2010,331748.4,2103455.6,1678485.2,3260739.3,6527069,7852556.7,-8726666.7,4785.9,12070926.3
Algeria,DZ,1990,273231.1,3451401.9,5075801.8,11418018.8,11902595.2,7332476,880000,1009450.4,67932800.9
Algeria,DZ,1991,287113.5,3567590.6,5008512.3,12790856.5,12655611,7106544.7,880000,1009015.7,71282209.7
Algeria,DZ,1992,292432.7,3717938.6,5593467.7,12896911.5,12759691.6,7416329.6,880000,1008576.3,80068851.6
Algeria,DZ,1993,292928.5,3830830.6,5258587.8,13166126.5,13167042.2,7524755,880000,1008132.3,80161240.2
Algeria,DZ,1994,279538.4,3928734.4,4450186.5,12724763.6,12141594.5,7162773.8,880000,1007683.5,78803817.9
Algeria,DZ,1995,276060.1,4028607.6,4096544.6,12348873.4,11919528.7,7071091,880000,1007229.9,85113930.8
Algeria,DZ,1996,273209.8,4128200.5,4205597.1,12141667.5,12202106.9,7160252.2,880000,1006405.7,84745667.7
Algeria,DZ,1997,271347.4,4248009.6,4953212.7,11470233.9,12563032,7000320.7,880000,982060.6,84281903
Algeria,DZ,1998,275499.2,4382435.3,5174017.2,13018572.2,12386459.7,7763636,880000,985455.3,84112373.3
Algeria,DZ,1999,276790,4509063.6,5717308.3,13761665.5,12864119.1,7845153.8,880000,988295.2,87974447.6
Algeria,DZ,2000,285536,4608400.6,6238151.1,13469568.7,13531600.2,7756077.4,880000,1280334.2,87464663.5
Algeria,DZ,2001,288383.2,4711600,6396505.4,13984041,13381280.2,7982922,513333.3,1248441,83039856.9
Algeria,DZ,2002,352842.1,4845611.2,6755974,14894257.7,13400000,7775194.1,513333.3,1261107.4,83715799.9
Algeria,DZ,2003,317593.5,4965493.8,6759620.9,15909909.2,14868711.9,8008498,513333.3,1279578.2,89303420.9
Algeria,DZ,2004,319514.7,5079407.6,7572900.9,17926670.6,15448785.9,8875091.9,513333.3,1259987.7,85705718.7
Algeria,DZ,2005,325271.2,5199166.9,8330360.6,19741387.5,15981001.5,8234824.5,513333.3,1318047.9,88699941.2
Algeria,DZ,2006,332452.9,5327733,8436810.1,20153414.6,16441146.3,8661455.9,-6746666.7,103722.9,92697124.6
Algeria,DZ,2007,358572.7,5459931.9,10011024.4,21968232.7,18731326.4,8808329,-6746666.7,303258.9,90596532.5
Algeria,DZ,2008,361954.4,5594287.6,10484594.9,22881220.4,20011488.9,8411365,-6746666.7,113092.2,92941595.3
Algeria,DZ,2009,471125.2,5731082.4,10918628.2,14370463.2,33262469,9415065.3,-6746666.7,0,93715222.9
Algeria,DZ,2010,469218.3,5870982.1,12376362.1,14041165.2,33532436.6,9844122.3,-6746666.7,6677.4,94712063.8
Ecuador,EC,1990,178492.2,1362677.7,868512.3,2476643.5,6891749.1,10777307.8,42287666.7,40720508.8,8061005.6
Ecuador,EC,1991,189409.8,1399328.2,857076.8,2370479.2,7298017.4,11225934.8,42287666.7,40702410,8302057.8
Ecuador,EC,1992,190487,1444101.7,971552.7,2189783.8,7113055.8,11677204.6,42287666.7,40684086.6,8845806
Ecuador,EC,1993,183628.9,1483620.2,1006443.8,2244402.5,7208732.6,12190267.5,42287666.7,40665534.5,8262950
Ecuador,EC,1994,184473.9,1525718.4,1124603.8,2532447.4,7340019.9,12586965.8,42287666.7,40646749.4,10258430.9
Ecuador,EC,1995,206361.5,1556725.3,1056875,2703878.4,7467685.1,12806482,42287666.7,40627726.8,11819986.6
Ecuador,EC,1996,221355.2,1608755.1,1358279.7,2615087.4,8705190.1,13169239.5,42287666.7,40609509.3,12380296.7
Ecuador,EC,1997,236001.1,1636567.1,1299751,2552620.1,8923555.9,13203164.4,42287666.7,40582766.7,12655065.2
Ecuador,EC,1998,234910,1689345.4,1168578.5,2614619.8,8935908.3,13121338,42287666.7,40567395.7,12271653.7
Ecuador,EC,1999,207555.7,1691571.4,1040280.2,2379253.2,8062262.5,12942581.3,42287666.7,40542046.8,10918265.1
Ecuador,EC,2000,238631.4,1724919,1241369.9,2413458.8,9407391.5,11956067.5,42287666.7,40516462,10831846.5
Ecuador,EC,2001,233882.9,1754330.8,1288397.3,2405237.4,10139128.9,13382382.9,33733333.3,34431615.5,11033345
Ecuador,EC,2002,294351.8,1800676.2,1316192.8,2578181.1,11729875.5,12897881.4,33733333.3,34402354.9,12149880.9
Ecuador,EC,2003,266149.6,1837322.8,1354091.3,2688821.2,11504448.5,12688681.2,33733333.3,34402533.7,12456179.1
Ecuador,EC,2004,275179.9,1876664.2,1496325.1,2894504.5,10923066.9,13282096.6,33733333.3,34414000.1,13086094.6
Ecuador,EC,2005,281453.4,1914815.9,1588224.5,3350296.8,10510562.4,12726626.6,33733333.3,34426803.4,14353114.7
Ecuador,EC,2006,302648,1957995.5,1736865.3,3378665.1,11631426.8,12945369.2,33733333.3,34410701,15042633.9
Ecuador,EC,2007,304140.8,2001847.3,1846716.4,3605808.2,12852677.2,12383687.3,33733333.3,34412578.5,14074167.5
Ecuador,EC,2008,284485.7,1969544.9,1678237.8,3501631.8,11635588.2,12779393.6,33733333.3,34414787.6,14290016.5
Ecuador,EC,2009,358359.1,2015920.7,1692861.7,3343012.5,13226624.2,13364697,33733333.3,34420844.1,15526981.1
Ecuador,EC,2010,324400.6,1856098,1856816.3,3415321.9,13265964.8,13898114.6,33733333.3,34421220.6,17034302.5
Egypt,EG,1990,563845.1,6951762.3,15321217.4,10795704.5,15895009,19299741.9,-547433.3,180.6,65522491.5
Egypt,EG,1991,561183,7132810.3,17049839.5,10364472.3,16618474.1,20491274.8,-547433.3,180.6,65155144.9
Egypt,EG,1992,599592,7323329.7,18557246.1,10233489.3,17249292.5,21079332.6,-547433.3,180.6,67750676.7
Egypt,EG,1993,613401.3,7472973.2,17310939.8,9305821.3,17932809.1,22279511.1,-547433.3,180.6,70617539.8
Egypt,EG,1994,606383.8,7679053.5,18383250.9,10523380.3,19642146.7,21295528.5,-547433.3,180.6,62763001
Egypt,EG,1995,652197.1,7849029.6,18842451.5,11174526.5,20821898.3,23353424.4,-547433.3,180.6,66493913.6
Egypt,EG,1996,612494,8023093.9,19048672.6,11435429.3,22042421.2,23495586.6,-547433.3,190.5,70022089
Egypt,EG,1997,694803.5,8187876.5,18478883.4,12265950.9,23630422.5,23792419.3,-547433.3,179.3,73994049.2
Egypt,EG,1998,724482.6,8340616.3,18811766,12988867,26208362.4,23872303,-547433.3,190.5,75694732.3
Egypt,EG,1999,715368.2,8542254.1,19804867.7,12157329.5,27837601.9,25200134.4,-547433.3,191.6,80228577.4
Egypt,EG,2000,718875.5,8726700.7,20152758.8,12505065.1,28666413.8,26129774,-547433.3,0,85210022
Egypt,EG,2001,675215,8944714.2,21119897.1,12820882.7,27687890,26389758.6,-583733.3,0,87683367.6
Egypt,EG,2002,701781,9135576,22152180.1,13237630,28587913.6,27569999.9,-583733.3,399.3,99702587.9
Egypt,EG,2003,734904.7,9325458.1,21464575.3,13149988.7,30143372.4,31238468.5,-583733.3,0,106740251.7
Egypt,EG,2004,766111.9,9510662.2,22584076.4,16220087.4,30747398.3,30266531,-583733.3,415.9,111293549.6
Egypt,EG,2005,778847.9,9649643.4,24258694.8,19792850.3,30247344.7,31080598,-583733.3,873.2,126738010.2
Egypt,EG,2006,806646.5,9833283.6,25880058.5,20340842.6,32667350.1,28966580.5,-218533.3,191.2,133514005.9
Egypt,EG,2007,848551,9444145.4,26455886.1,22016965.4,36479273.5,30276133,-218533.3,0,137090795.9
Egypt,EG,2008,809725.3,9445437.8,27668753.3,22865109.3,35998464.1,33717044.5,-218533.3,0,138395790.7
Egypt,EG,2009,826986.6,9459963.3,30372224.9,24454280.7,38509493.3,29345170.9,-218533.3,0,133765107.2
Egypt,EG,2010,823140.1,9451892.8,33298582.6,25590809.3,36458061.5,30061348.5,-218533.3,0,137946635.7
Spain,ES,1990,1839981.6,10129325.2,28750700.8,22338855.1,64593222.3,35393244.6,-47182666.7,561404.4,127356225
Spain,ES,1991,1846176.3,10228536.5,28025752.1,24835106.2,67248769.5,35003824.4,-47182666.7,561404.4,130642102.1
Spain,ES,1992,1883100.6,10367959,26668790.1,25864380.8,70895217.4,33362591.9,-47182666.7,561404.4,137212057.8
Spain,ES,1993,1805198.7,10459821.8,25317842,25189534.3,69872629.6,33757014.4,-47182666.7,561404.4,124907170.2
Spain,ES,1994,2008956.2,10595761.3,27476081.9,26504766.5,72208321.6,33971726.1,-47182666.7,561404.4,130248740.7
Spain,ES,1995,1983336.6,10816349.1,29276912.5,26419684.4,73492583.7,33645506,-47182666.7,561404.4,139693458.2
Spain,ES,1996,1874731.8,11036811,29214584.5,27516343.7,78487760.4,36098620.3,-47182666.7,571414.4,122985740.6
Spain,ES,1997,1938846.7,11183246.4,29707577.5,27517363.3,78433055.8,36756461.1,-47182666.7,773489,141257507.5
Spain,ES,1998,1990666,11523533.7,32133223.2,27390413.9,86063169.4,38430489.5,-47182666.7,760825.8,140551908
Spain,ES,1999,2125349,11785518.2,32025522.5,29328647.3,90427152.1,38400103.7,-47182666.7,535766,155553556.7
Spain,ES,2000,2171450.4,12003668.4,32737157,31449301,92257478.1,38926691.8,-47182666.7,706802.9,165228910.3
Spain,ES,2001,2061033.3,12448810.6,33272568,31614586.9,96137635.1,38953261.9,-47190000,463133.9,161163293.6
Spain,ES,2002,2167581.1,12733001,34062703.9,32206884.3,98324120.3,38968313.9,-47190000,442598.7,176515792
Spain,ES,2003,2181640.5,12814377.3,35083587.6,34895734,103857152.7,40262940.7,-47190000,444441.4,175452135.4
Spain,ES,2004,2209876.4,12731690.9,36215122.4,38426161.8,105998291.7,39813333,-47190000,490566.5,183582138.3
Spain,ES,2005,2280237.9,13214119.8,37473438,38821515.9,109997310.7,37636491.9,-47190000,669943.4,192950817.2
Spain,ES,2006,2076313.4,13756904.4,38615529.9,39405048.6,113497923.8,37712691.4,-33579333.3,1015504.3,178940302.2
Spain,ES,2007,2096738.6,14302780,38631636.8,37352373,116851333.5,38826185.7,-33579333.3,439597.5,192601497.8
Spain,ES,2008,1910027.3,14877528.3,34905452,35577083.1,113488618.9,35285409.3,-33579333.3,420230.6,166499143.2
Spain,ES,2009,1849955.1,15236048.9,36885703,34666759.4,104951249.4,35530166.4,-33579333.3,412841.4,140444688.4
Spain,ES,2010,1637387.1,15623073.7,37381981.2,36001987.8,101765147.1,36037991.4,-33579333.3,497237.1,125307067.8
Ethiopia,ET,1993,803025.4,5065102.2,338725.9,7298539.8,1003140.6,48095330.7,12833333.3,31184352,704573.2
Ethiopia,ET,1994,792836,5246930.3,381304.9,7572579.2,1118061.1,48715571.5,12833333.3,31155476.8,832599.7
Ethiopia,ET,1995,935156.5,5454592.1,449746.1,7827513.1,1245607.1,48756657.3,12833333.3,31126042.4,896842.3
Ethiopia,ET,1996,913503.5,5676745.7,488752.8,8054315.1,1386979.2,50893004.1,12833333.3,31185975,935598.7
Ethiopia,ET,1997,932692,5865474,518191.4,8279271.1,1464973.4,52386297.2,12833333.3,30633827.1,987496.8
Ethiopia,ET,1998,919697.2,6069593.6,518060.2,8327656,1603844.4,57330312,12833333.3,33950036.3,1156046.1
Ethiopia,ET,1999,1113817.4,6267825.8,465695.7,8481593.4,1625363.9,56711173.6,12833333.3,34293645.8,1122556.9
Ethiopia,ET,2000,948914.9,6514106.9,573023.5,8670435,1800000,53419505.1,12833333.3,29786194.8,1220726.4
Ethiopia,ET,2001,715971.4,6757108,583498,9048104.2,2240000,55985994,13200000,28193415.4,1404192.5
Ethiopia,ET,2002,899308.5,6967728.2,579318,9200241.4,2340000,64613047.7,13200000,29930017.6,1456647.6
Ethiopia,ET,2003,789102.6,7197658.7,674464.9,9646379.3,2450000,61990839.2,13200000,34889832.6,1405035.1
Ethiopia,ET,2004,816013.1,7427932.5,752558.9,9627437,2650000,63164665.5,13200000,35751860.6,1533872.8
Ethiopia,ET,2005,1004920.7,7660554.2,858634.9,9644239.4,2880000,66460304.5,13200000,30334917.5,1635445.8
Ethiopia,ET,2006,1774180.7,7894179.6,900168.4,9841319.9,3180000,69796655,12466666.7,31692641.5,1754191.8
Ethiopia,ET,2007,1500312.9,8129602.7,948343.1,10197243.5,3540000,77915396.8,12466666.7,28461634,3769164
Ethiopia,ET,2008,1634537.5,8366830.2,952617.5,10389623,2970000,80888481.2,12466666.7,30495931.3,3985353.9
Ethiopia,ET,2009,1840401.6,8605675.7,960645.1,10633735.4,3110000,84574333.9,12466666.7,29421451,3964966.9
Ethiopia,ET,2010,2039680.5,8846704.2,1039672.4,10829167.1,3180000,88653977.7,12466666.7,27791510,4031821.4
Finland,FI,1990,437325.1,6844548.5,3993412.3,9460471.4,11958872.7,7151057.4,-30286666.7,5733003.8,35019760.7
Finland,FI,1991,414777.3,6731876.1,3575229.5,9364134.1,11640956.1,6632180,-30286666.7,5733003.8,36474293.5
Finland,FI,1992,399005.2,6696743.4,3428998.8,9430539.3,11593496.8,6521318.8,-30286666.7,5733003.8,33126201.2
Finland,FI,1993,408504.1,6846354.8,3410318,8334456.3,11355831.3,6470886.3,-30286666.7,5733003.8,36062306.1
Finland,FI,1994,421753.6,7159170.4,3661285.4,8413714.7,11810478.5,6543535.6,-30286666.7,5733003.8,42163787.5
Finland,FI,1995,392311.5,7343068.6,3681561.4,8512620.6,11594643.5,6381816.6,-30286666.7,5733003.8,38973630.4
Finland,FI,1996,402761.8,7136883.7,3710943.2,8468388.7,11318039.2,6340865.5,-30286666.7,5774803.6,46115783.8
Finland,FI,1997,398814.8,7241970.1,3849769.2,8089914.5,11942951.5,6382680.7,-30286666.7,5730266.6,43779445.6
Finland,FI,1998,379237.2,7546028.9,3827793.7,8270931.5,12100992.6,6224701.1,-30286666.7,5729241.2,39156357.4
Finland,FI,1999,380359.9,7542993.2,3975798.7,7506802.8,12471267.5,6144694.7,-30286666.7,5729176.6,38627576.4
Finland,FI,2000,367690.2,7600448.1,3885593.2,6379600.3,12341731.9,6080422.2,-30286666.7,5732449.1,38427817.7
Finland,FI,2001,379121.2,7533444.1,3999519.5,6676216.2,12549864.7,5969085.7,-21560000,34942071.3,43611451
Finland,FI,2002,393327.8,7165804.6,4155714.9,6771319.1,12780244.4,6062846.7,-21560000,35260302.9,47043302.7
Finland,FI,2003,425842.9,7299065.7,4339951,6680003.2,13020221,5911577.2,-21560000,35615415.2,57646963.2
Finland,FI,2004,404986.8,7401663.1,4534192,6505050.7,13160991.5,5879874,-21560000,35904878.8,51323088.4
Finland,FI,2005,350369.2,7082144.5,4771204.2,6275380.1,13192631.8,5997710.6,-21560000,36252328.8,39246239.5
Finland,FI,2006,395342.9,7142843.7,4797232.9,6012191.6,13431442.2,5739051,-25813333.3,25514824.6,51222066.4
Finland,FI,2007,375487.6,7020558.2,4857227.5,5892860.5,13708792,5859382,-25813333.3,25612020.4,48642189.3
Finland,FI,2008,349308.7,6885674.3,4925251.5,5707411.3,13415230,6102307.5,-25813333.3,25784720.5,42031393.9
Finland,FI,2009,341253.5,5887184.7,3914987.2,5656009.6,12812805.2,5750575.5,-25813333.3,25957187.1,41493820.9
Finland,FI,2010,396301,6181356,3697064.7,6131204.8,13403011.5,5925009.6,-25813333.3,26129420.7,49810269.8
Fiji,FJ,1990,12183.1,97780,44513.1,758119.9,302373.3,841674.4,-1805971.3,809907.8,180207.5
Fiji,FJ,1991,10891.6,100230,45037.9,641909.8,273031.9,850357.2,-1805971.3,809971.3,169312.1
Fiji,FJ,1992,10111.7,103617.4,47898.4,460888.9,282190.9,856268,-1805971.3,810034.5,159853.5
Fiji,FJ,1993,10018.7,107668.2,45482.8,502608.8,281324.7,920317.9,-1805971.3,810097.3,163872.7
Fiji,FJ,1994,8408.6,112422.8,52454.9,432131.6,291793.7,961787,-1805971.3,810159.8,162825.8
Fiji,FJ,1995,8538.9,114111,51322.5,481000.3,317194.4,1010629.1,-1805971.3,810221.8,144071.2
Fiji,FJ,1996,8598.4,116441.8,47814.8,495408.7,347201.1,1001682.2,-1805971.3,810202.1,146766.9
Fiji,FJ,1997,7798.9,117407.3,53789.1,546403.6,299365.2,1002354,-1805971.3,817175.1,134076.5
Fiji,FJ,1998,7134.8,118127.4,50869.5,520120.1,290827.7,980813.6,-1805971.3,820192.3,126897.5
Fiji,FJ,1999,7107.6,123224.8,53382.1,567270.9,283271.6,938704.9,-1805971.3,808810.8,143084.2
Fiji,FJ,2000,6125,126020.4,53447.2,55932.4,288777.9,918122,-1805971.3,805212.2,137946
Fiji,FJ,2001,6249.9,128074.3,53468.3,91232.8,287047.4,948312,-2174883.5,922532.8,144195.7
Fiji,FJ,2002,7396.9,131483.8,53469.1,167899.6,343344.4,935610.3,-2174883.5,921861.5,176729
Fiji,FJ,2003,8448.7,134394.6,65788.1,63307.7,405186,872057.1,-2174883.5,930464.5,214448.5
Fiji,FJ,2004,8163.2,137193.3,65786,63867.8,409838.6,919698.9,-2174883.5,922429.6,205617
Fiji,FJ,2005,8250.9,140266.4,77202.9,44776.2,434787.3,898324.4,-2174883.5,924426.9,212426.2
Fiji,FJ,2006,9327.7,143287.3,77237.6,49647.9,490243,882565.7,497196.8,1768805.3,241508.8
Fiji,FJ,2007,9895.2,146712.6,78381.7,120322.8,529440.6,897280.1,497196.8,1765183.3,257104.7
Fiji,FJ,2008,10278.8,149432,77425.8,128451.8,556226.8,908718.7,497196.8,1767470.5,266311.8
Fiji,FJ,2009,10954.7,152268.1,81071.1,155677,596750,877272.4,497196.8,1794985.9,283707.7
Fiji,FJ,2010,11630.7,155152.6,91015.4,183902.2,638193.1,870504.9,497196.8,1773518.6,302103.5
France,FR,1990,2445277.6,19184603.3,69168470.4,103370798.1,115101956.8,80213445.5,-30800000,6982643.3,156206445.1
France,FR,1991,2508274.2,19543974,68824842.9,113965690.2,118549954,80649717.1,-30800000,6982643.3,167803498.6
France,FR,1992,2421653,19761658.9,66848133.7,111234026.8,121145290.3,76644225.8,-30800000,6982643.3,157238654.4
France,FR,1993,2303279.3,20029686.9,64563378.3,108167102.2,122334890.2,75065732.8,-30800000,6982643.3,139759686.9
France,FR,1994,2247923.5,20153991.9,66951678.2,101675750.9,123333265.4,75604083.6,-30800000,6982643.3,138763406.2
